,国名,date,value,types
657,豪州,2004-03-01,13922.0,date
658,ニュージーランド,2004-03-01,2592.0,date
659,無国籍・その他,2004-03-01,68.0,date
660,総数,2004-04-01,546662.0,date
661,アジア計,2004-04-01,372779.0,date
662,韓国,2004-04-01,120427.0,date
663,中国,2004-04-01,56782.0,date
664,台湾,2004-04-01,96606.0,date
665,香港,2004-04-01,31528.0,date
666,タイ,2004-04-01,19227.0,date
667,シンガポール,2004-04-01,8096.0,date
668,マレーシア,2004-04-01,7728.0,date
669,インドネシア,2004-04-01,4198.0,date
670,フィリピン,2004-04-01,15503.0,date
671,ベトナム,2004-04-01,1836.0,date
672,インド,2004-04-01,4237.0,date
673,イスラエル,2004-04-01,954.0,date
674,トルコ,2004-04-01,826.0,date
675,ヨーロッパ計,2004-04-01,67972.0,date
676,英国,2004-04-01,22758.0,date
677,フランス,2004-04-01,9246.0,date
678,ドイツ,2004-04-01,9646.0,date
679,イタリア,2004-04-01,2962.0,date
680,ロシア,2004-04-01,4264.0,date
681,スペイン,2004-04-01,1619.0,date
682,スウェーデン,2004-04-01,1998.0,date
683,オランダ,2004-04-01,2522.0,date
684,スイス,2004-04-01,2087.0,date
685,ベルギー,2004-04-01,1103.0,date
686,フィンランド,2004-04-01,995.0,date
687,ポーランド,2004-04-01,484.0,date
688,デンマーク,2004-04-01,1053.0,date
689,ノルウェー,2004-04-01,840.0,date
690,オーストリア,2004-04-01,1108.0,date
691,ポルトガル,2004-04-01,620.0,date
692,アイルランド,2004-04-01,990.0,date
693,アフリカ計,2004-04-01,1423.0,date
694,北アメリカ計,2004-04-01,80571.0,date
695,米国,2004-04-01,66743.0,date
696,カナダ,2004-04-01,12154.0,date
697,メキシコ,2004-04-01,1213.0,date
698,南アメリカ計,2004-04-01,2338.0,date
699,ブラジル,2004-04-01,1239.0,date
700,オセアニア計,2004-04-01,21500.0,date
701,豪州,2004-04-01,17793.0,date
702,ニュージーランド,2004-04-01,3444.0,date
703,無国籍・その他,2004-04-01,79.0,date
704,総数,2004-05-01,500830.0,date
705,アジア計,2004-05-01,331371.0,date
706,韓国,2004-05-01,115659.0,date
707,中国,2004-05-01,47561.0,date
708,台湾,2004-05-01,93126.0,date
709,香港,2004-05-01,21609.0,date
710,タイ,2004-05-01,8984.0,date
711,シンガポール,2004-05-01,7361.0,date
712,マレーシア,2004-05-01,5845.0,date
713,インドネシア,2004-05-01,3728.0,date
714,フィリピン,2004-05-01,13858.0,date
715,ベトナム,2004-05-01,1500.0,date
716,インド,2004-05-01,5879.0,date
717,イスラエル,2004-05-01,951.0,date
718,トルコ,2004-05-01,690.0,date
719,ヨーロッパ計,2004-05-01,61053.0,date
720,英国,2004-05-01,17916.0,date
721,フランス,2004-05-01,8215.0,date
722,ドイツ,2004-05-01,9401.0,date
723,イタリア,2004-05-01,3090.0,date
724,ロシア,2004-05-01,4922.0,date
725,スペイン,2004-05-01,1268.0,date
726,スウェーデン,2004-05-01,1872.0,date
727,オランダ,2004-05-01,2596.0,date
728,スイス,2004-05-01,1657.0,date
729,ベルギー,2004-05-01,1033.0,date
730,フィンランド,2004-05-01,1157.0,date
731,ポーランド,2004-05-01,661.0,date
732,デンマーク,2004-05-01,967.0,date
733,ノルウェー,2004-05-01,578.0,date
734,オーストリア,2004-05-01,843.0,date
735,ポルトガル,2004-05-01,584.0,date
736,アイルランド,2004-05-01,872.0,date
737,アフリカ計,2004-05-01,1799.0,date
738,北アメリカ計,2004-05-01,85307.0,date
739,米国,2004-05-01,71316.0,date
740,カナダ,2004-05-01,11918.0,date
741,メキシコ,2004-05-01,1588.0,date
742,南アメリカ計,2004-05-01,2433.0,date
743,ブラジル,2004-05-01,1219.0,date
744,オセアニア計,2004-05-01,18809.0,date
745,豪州,2004-05-01,15764.0,date
746,ニュージーランド,2004-05-01,2705.0,date
747,無国籍・その他,2004-05-01,58.0,date
748,総数,2004-06-01,505003.0,date
749,アジア計,2004-06-01,340109.0,date
750,韓国,2004-06-01,116269.0,date
751,中国,2004-06-01,41477.0,date
752,台湾,2004-06-01,102367.0,date
753,香港,2004-06-01,30460.0,date
754,タイ,2004-06-01,6284.0,date
755,シンガポール,2004-06-01,10707.0,date
756,マレーシア,2004-06-01,5254.0,date
757,インドネシア,2004-06-01,5164.0,date
758,フィリピン,2004-06-01,11240.0,date
759,ベトナム,2004-06-01,1368.0,date
760,インド,2004-06-01,4165.0,date
761,イスラエル,2004-06-01,691.0,date
762,トルコ,2004-06-01,551.0,date
763,ヨーロッパ計,2004-06-01,51976.0,date
764,英国,2004-06-01,14510.0,date
765,フランス,2004-06-01,6844.0,date
766,ドイツ,2004-06-01,7325.0,date
767,イタリア,2004-06-01,2886.0,date
768,ロシア,2004-06-01,4519.0,date
769,スペイン,2004-06-01,1217.0,date
770,スウェーデン,2004-06-01,1564.0,date
771,オランダ,2004-06-01,1986.0,date
772,スイス,2004-06-01,1262.0,date
773,ベルギー,2004-06-01,901.0,date
774,フィンランド,2004-06-01,789.0,date
775,ポーランド,2004-06-01,443.0,date
776,デンマーク,2004-06-01,828.0,date
777,ノルウェー,2004-06-01,635.0,date
778,オーストリア,2004-06-01,731.0,date
779,ポルトガル,2004-06-01,1782.0,date
780,アイルランド,2004-06-01,816.0,date
781,アフリカ計,2004-06-01,1551.0,date
782,北アメリカ計,2004-06-01,90161.0,date
783,米国,2004-06-01,77741.0,date
784,カナダ,2004-06-01,10517.0,date
785,メキシコ,2004-06-01,1420.0,date
786,南アメリカ計,2004-06-01,2147.0,date
787,ブラジル,2004-06-01,989.0,date
788,オセアニア計,2004-06-01,18977.0,date
789,豪州,2004-06-01,15928.0,date
790,ニュージーランド,2004-06-01,2707.0,date
791,無国籍・その他,2004-06-01,82.0,date
792,総数,2004-07-01,610190.0,date
793,アジア計,2004-07-01,430635.0,date
794,韓国,2004-07-01,160770.0,date
795,中国,2004-07-01,56512.0,date
796,台湾,2004-07-01,130520.0,date
797,香港,2004-07-01,34666.0,date
798,タイ,2004-07-01,6439.0,date
799,シンガポール,2004-07-01,5555.0,date
800,マレーシア,2004-07-01,5001.0,date
801,インドネシア,2004-07-01,5166.0,date
802,フィリピン,2004-07-01,13448.0,date
803,ベトナム,2004-07-01,1683.0,date
804,インド,2004-07-01,4548.0,date
805,イスラエル,2004-07-01,930.0,date
806,トルコ,2004-07-01,512.0,date
807,ヨーロッパ計,2004-07-01,65489.0,date
808,英国,2004-07-01,19338.0,date
809,フランス,2004-07-01,8763.0,date
810,ドイツ,2004-07-01,8414.0,date
811,イタリア,2004-07-01,3705.0,date
812,ロシア,2004-07-01,6255.0,date
813,スペイン,2004-07-01,2006.0,date
814,スウェーデン,2004-07-01,1460.0,date
815,オランダ,2004-07-01,2793.0,date
816,スイス,2004-07-01,1930.0,date
817,ベルギー,2004-07-01,1039.0,date
818,フィンランド,2004-07-01,881.0,date
819,ポーランド,2004-07-01,491.0,date
820,デンマーク,2004-07-01,897.0,date
821,ノルウェー,2004-07-01,741.0,date
822,オーストリア,2004-07-01,986.0,date
823,ポルトガル,2004-07-01,1278.0,date
824,アイルランド,2004-07-01,1041.0,date
825,アフリカ計,2004-07-01,1745.0,date
826,北アメリカ計,2004-07-01,87779.0,date
827,米国,2004-07-01,71242.0,date
828,カナダ,2004-07-01,13527.0,date
829,メキシコ,2004-07-01,2472.0,date
830,南アメリカ計,2004-07-01,2488.0,date
831,ブラジル,2004-07-01,1253.0,date
832,オセアニア計,2004-07-01,21999.0,date
833,豪州,2004-07-01,18402.0,date
834,ニュージーランド,2004-07-01,3298.0,date
835,無国籍・その他,2004-07-01,55.0,date
836,総数,2004-08-01,567869.0,date
837,アジア計,2004-08-01,407324.0,date
838,韓国,2004-08-01,170182.0,date
839,中国,2004-08-01,60316.0,date
840,台湾,2004-08-01,99924.0,date
841,香港,2004-08-01,31172.0,date
842,タイ,2004-08-01,6319.0,date
843,シンガポール,2004-08-01,4863.0,date
844,マレーシア,2004-08-01,4613.0,date
845,インドネシア,2004-08-01,4146.0,date
846,フィリピン,2004-08-01,12654.0,date
847,ベトナム,2004-08-01,1779.0,date
848,インド,2004-08-01,4521.0,date
849,イスラエル,2004-08-01,878.0,date
850,トルコ,2004-08-01,526.0,date
851,ヨーロッパ計,2004-08-01,64326.0,date
852,英国,2004-08-01,20523.0,date
853,フランス,2004-08-01,8424.0,date
854,ドイツ,2004-08-01,8088.0,date
855,イタリア,2004-08-01,3876.0,date
856,ロシア,2004-08-01,5768.0,date
857,スペイン,2004-08-01,2130.0,date
858,スウェーデン,2004-08-01,1263.0,date
859,オランダ,2004-08-01,2532.0,date
860,スイス,2004-08-01,1454.0,date
861,ベルギー,2004-08-01,919.0,date
862,フィンランド,2004-08-01,762.0,date
863,ポーランド,2004-08-01,410.0,date
864,デンマーク,2004-08-01,687.0,date
865,ノルウェー,2004-08-01,505.0,date
866,オーストリア,2004-08-01,808.0,date
867,ポルトガル,2004-08-01,2086.0,date
868,アイルランド,2004-08-01,1015.0,date
869,アフリカ計,2004-08-01,1644.0,date
870,北アメリカ計,2004-08-01,73314.0,date
871,米国,2004-08-01,59012.0,date
872,カナダ,2004-08-01,12721.0,date
873,メキシコ,2004-08-01,1091.0,date
874,南アメリカ計,2004-08-01,2276.0,date
875,ブラジル,2004-08-01,1144.0,date
876,オセアニア計,2004-08-01,18904.0,date
877,豪州,2004-08-01,15446.0,date
878,ニュージーランド,2004-08-01,3248.0,date
879,無国籍・その他,2004-08-01,81.0,date
880,総数,2004-09-01,481570.0,date
881,アジア計,2004-09-01,323204.0,date
882,韓国,2004-09-01,113083.0,date
883,中国,2004-09-01,58031.0,date
884,台湾,2004-09-01,82413.0,date
885,香港,2004-09-01,21704.0,date
886,タイ,2004-09-01,7665.0,date
887,シンガポール,2004-09-01,5538.0,date
888,マレーシア,2004-09-01,5178.0,date
889,インドネシア,2004-09-01,4093.0,date
890,フィリピン,2004-09-01,12264.0,date
891,ベトナム,2004-09-01,1861.0,date
892,インド,2004-09-01,4462.0,date
893,イスラエル,2004-09-01,989.0,date
894,トルコ,2004-09-01,515.0,date
895,ヨーロッパ計,2004-09-01,60273.0,date
896,英国,2004-09-01,16362.0,date
897,フランス,2004-09-01,7686.0,date
898,ドイツ,2004-09-01,8739.0,date
899,イタリア,2004-09-01,3552.0,date
900,ロシア,2004-09-01,5420.0,date
901,スペイン,2004-09-01,1940.0,date
902,スウェーデン,2004-09-01,1698.0,date
903,オランダ,2004-09-01,2494.0,date
904,スイス,2004-09-01,1850.0,date
905,ベルギー,2004-09-01,1013.0,date
906,フィンランド,2004-09-01,964.0,date
907,ポーランド,2004-09-01,702.0,date
908,デンマーク,2004-09-01,886.0,date
909,ノルウェー,2004-09-01,702.0,date
910,オーストリア,2004-09-01,1146.0,date
911,ポルトガル,2004-09-01,580.0,date
912,アイルランド,2004-09-01,1000.0,date
913,アフリカ計,2004-09-01,2067.0,date
914,北アメリカ計,2004-09-01,68467.0,date
915,米国,2004-09-01,56466.0,date
916,カナダ,2004-09-01,9985.0,date
917,メキシコ,2004-09-01,1433.0,date
918,南アメリカ計,2004-09-01,2559.0,date
919,ブラジル,2004-09-01,1193.0,date
920,オセアニア計,2004-09-01,24937.0,date
921,豪州,2004-09-01,20966.0,date
922,ニュージーランド,2004-09-01,3705.0,date
923,無国籍・その他,2004-09-01,63.0,date
924,総数,2004-10-01,539353.0,date
925,アジア計,2004-10-01,353095.0,date
926,韓国,2004-10-01,122877.0,date
927,中国,2004-10-01,56111.0,date
928,台湾,2004-10-01,94104.0,date
929,香港,2004-10-01,23446.0,date
930,タイ,2004-10-01,12457.0,date
931,シンガポール,2004-10-01,6455.0,date
932,マレーシア,2004-10-01,6097.0,date
933,インドネシア,2004-10-01,4044.0,date
934,フィリピン,2004-10-01,13168.0,date
935,ベトナム,2004-10-01,2039.0,date
936,インド,2004-10-01,4823.0,date
937,イスラエル,2004-10-01,1102.0,date
938,トルコ,2004-10-01,648.0,date
939,ヨーロッパ計,2004-10-01,74951.0,date
940,英国,2004-10-01,19876.0,date
941,フランス,2004-10-01,10216.0,date
942,ドイツ,2004-10-01,11631.0,date
943,イタリア,2004-10-01,4200.0,date
944,ロシア,2004-10-01,4804.0,date
945,スペイン,2004-10-01,2228.0,date
946,スウェーデン,2004-10-01,2659.0,date
947,オランダ,2004-10-01,3337.0,date
948,スイス,2004-10-01,2491.0,date
949,ベルギー,2004-10-01,1374.0,date
950,フィンランド,2004-10-01,1407.0,date
951,ポーランド,2004-10-01,664.0,date
952,デンマーク,2004-10-01,1238.0,date
953,ノルウェー,2004-10-01,852.0,date
954,オーストリア,2004-10-01,1384.0,date
955,ポルトガル,2004-10-01,868.0,date
956,アイルランド,2004-10-01,1076.0,date
957,アフリカ計,2004-10-01,1971.0,date
958,北アメリカ計,2004-10-01,86650.0,date
959,米国,2004-10-01,71190.0,date
960,カナダ,2004-10-01,13060.0,date
961,メキシコ,2004-10-01,1850.0,date
962,南アメリカ計,2004-10-01,3046.0,date
963,ブラジル,2004-10-01,1479.0,date
964,オセアニア計,2004-10-01,19577.0,date
965,豪州,2004-10-01,16515.0,date
966,ニュージーランド,2004-10-01,2790.0,date
967,無国籍・その他,2004-10-01,63.0,date
968,総数,2004-11-01,486403.0,date
969,アジア計,2004-11-01,328016.0,date
970,韓国,2004-11-01,128369.0,date
971,中国,2004-11-01,47522.0,date
972,台湾,2004-11-01,74876.0,date
973,香港,2004-11-01,19173.0,date
974,タイ,2004-11-01,6912.0,date
975,シンガポール,2004-11-01,11157.0,date
976,マレーシア,2004-11-01,7849.0,date
977,インドネシア,2004-11-01,7483.0,date
978,フィリピン,2004-11-01,12828.0,date
979,ベトナム,2004-11-01,1677.0,date
980,インド,2004-11-01,4411.0,date
981,イスラエル,2004-11-01,1073.0,date
982,トルコ,2004-11-01,525.0,date
983,ヨーロッパ計,2004-11-01,64103.0,date
984,英国,2004-11-01,17018.0,date
985,フランス,2004-11-01,8638.0,date
986,ドイツ,2004-11-01,10128.0,date
987,イタリア,2004-11-01,3553.0,date
988,ロシア,2004-11-01,4919.0,date
989,スペイン,2004-11-01,1508.0,date
990,スウェーデン,2004-11-01,2037.0,date
991,オランダ,2004-11-01,2772.0,date
992,スイス,2004-11-01,1766.0,date
993,ベルギー,2004-11-01,1236.0,date
994,フィンランド,2004-11-01,1236.0,date
995,ポーランド,2004-11-01,644.0,date
996,デンマーク,2004-11-01,1191.0,date
997,ノルウェー,2004-11-01,773.0,date
998,オーストリア,2004-11-01,1172.0,date
999,ポルトガル,2004-11-01,617.0,date
1000,アイルランド,2004-11-01,986.0,date
1001,アフリカ計,2004-11-01,1688.0,date
1002,北アメリカ計,2004-11-01,74229.0,date
1003,米国,2004-11-01,61772.0,date
1004,カナダ,2004-11-01,10864.0,date
1005,メキシコ,2004-11-01,1113.0,date
1006,南アメリカ計,2004-11-01,2017.0,date
1007,ブラジル,2004-11-01,863.0,date
1008,オセアニア計,2004-11-01,16296.0,date
1009,豪州,2004-11-01,13608.0,date
1010,ニュージーランド,2004-11-01,2494.0,date
1011,無国籍・その他,2004-11-01,54.0,date
1012,総数,2004-12-01,455394.0,date
1013,アジア計,2004-12-01,310848.0,date
1014,韓国,2004-12-01,120817.0,date
1015,中国,2004-12-01,38776.0,date
1016,台湾,2004-12-01,65227.0,date
1017,香港,2004-12-01,27921.0,date
1018,タイ,2004-12-01,7472.0,date
1019,シンガポール,2004-12-01,13060.0,date
1020,マレーシア,2004-12-01,7720.0,date
1021,インドネシア,2004-12-01,6375.0,date
1022,フィリピン,2004-12-01,13429.0,date
1023,ベトナム,2004-12-01,1148.0,date
1024,インド,2004-12-01,3761.0,date
1025,イスラエル,2004-12-01,753.0,date
1026,トルコ,2004-12-01,423.0,date
1027,ヨーロッパ計,2004-12-01,50052.0,date
1028,英国,2004-12-01,15105.0,date
1029,フランス,2004-12-01,6748.0,date
1030,ドイツ,2004-12-01,6682.0,date
1031,イタリア,2004-12-01,2612.0,date
1032,ロシア,2004-12-01,4166.0,date
1033,スペイン,2004-12-01,1203.0,date
1034,スウェーデン,2004-12-01,1436.0,date
1035,オランダ,2004-12-01,1986.0,date
1036,スイス,2004-12-01,1436.0,date
1037,ベルギー,2004-12-01,785.0,date
1038,フィンランド,2004-12-01,815.0,date
1039,ポーランド,2004-12-01,384.0,date
1040,デンマーク,2004-12-01,647.0,date
1041,ノルウェー,2004-12-01,483.0,date
1042,オーストリア,2004-12-01,739.0,date
1043,ポルトガル,2004-12-01,1080.0,date
1044,アイルランド,2004-12-01,829.0,date
1045,アフリカ計,2004-12-01,1334.0,date
1046,北アメリカ計,2004-12-01,69643.0,date
1047,米国,2004-12-01,55635.0,date
1048,カナダ,2004-12-01,12623.0,date
1049,メキシコ,2004-12-01,1082.0,date
1050,南アメリカ計,2004-12-01,2358.0,date
1051,ブラジル,2004-12-01,1084.0,date
1052,オセアニア計,2004-12-01,21103.0,date
1053,豪州,2004-12-01,18226.0,date
1054,ニュージーランド,2004-12-01,2735.0,date
1055,無国籍・その他,2004-12-01,56.0,date
1056,総数,2005-01-01,516280.0,date
1057,アジア計,2005-01-01,359018.0,date
1058,韓国,2005-01-01,174775.0,date
1059,中国,2005-01-01,48412.0,date
1060,台湾,2005-01-01,76413.0,date
1061,香港,2005-01-01,17760.0,date
1062,タイ,2005-01-01,5514.0,date
1063,シンガポール,2005-01-01,4287.0,date
1064,マレーシア,2005-01-01,3970.0,date
1065,インドネシア,2005-01-01,3714.0,date
1066,フィリピン,2005-01-01,11945.0,date
1067,ベトナム,2005-01-01,1420.0,date
1068,インド,2005-01-01,5107.0,date
1069,イスラエル,2005-01-01,743.0,date
1070,トルコ,2005-01-01,567.0,date
1071,ヨーロッパ計,2005-01-01,58043.0,date
1072,英国,2005-01-01,18333.0,date
1073,フランス,2005-01-01,8128.0,date
1074,ドイツ,2005-01-01,8122.0,date
1075,イタリア,2005-01-01,2940.0,date
1076,ロシア,2005-01-01,4039.0,date
1077,スペイン,2005-01-01,1145.0,date
1078,スウェーデン,2005-01-01,1762.0,date
1079,オランダ,2005-01-01,2792.0,date
1080,スイス,2005-01-01,1518.0,date
1081,ベルギー,2005-01-01,892.0,date
1082,フィンランド,2005-01-01,948.0,date
1083,ポーランド,2005-01-01,555.0,date
1084,デンマーク,2005-01-01,869.0,date
1085,ノルウェー,2005-01-01,628.0,date
1086,オーストリア,2005-01-01,800.0,date
1087,ポルトガル,2005-01-01,531.0,date
1088,アイルランド,2005-01-01,1254.0,date
1089,アフリカ計,2005-01-01,1622.0,date
1090,北アメリカ計,2005-01-01,72345.0,date
1091,米国,2005-01-01,57704.0,date
1092,カナダ,2005-01-01,13091.0,date
1093,メキシコ,2005-01-01,998.0,date
1094,南アメリカ計,2005-01-01,2013.0,date
1095,ブラジル,2005-01-01,931.0,date
1096,オセアニア計,2005-01-01,23176.0,date
1097,豪州,2005-01-01,19860.0,date
1098,ニュージーランド,2005-01-01,3075.0,date
1099,無国籍・その他,2005-01-01,63.0,date
